"unit","tra_meas","tra_cov","schedule","geo_time","2020Q3","2020Q2","2020Q1","2020M09","2020M08","2020M07","2020M06","2020M05","2020M04","2020M03","2020M02","2020M01","2019Q4","2019Q3","2019Q2","2019Q1","2019M12","2019M11","2019M10","2019M09","2019M08","2019M07","2019M06","2019M05","2019M04","2019M03","2019M02","2019M01"
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","FI",":",209,3966,":",297,240,102,45,62,894,1438,1634,4786,5488,5033,4238,1588,1505,1693,1766,1858,1864,1745,1721,1567,1449,1316,1473
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","FR",":",1591,32379,":",":",3359,909,379,303,7387,11987,13005,40486,51813,45254,39156,13157,12499,14830,15700,18196,17917,15930,14509,14815,13954,11979,13223
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","HU",":",152,2572,":",":",":",105,21,26,585,949,1038,3274,3556,3319,2684,1087,1008,1179,1185,1187,1184,1130,1138,1051,953,823,908
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","IE",":",352,2559,":",":",":",141,107,104,750,861,948,3605,5557,4745,3079,1034,1042,1529,1779,1907,1871,1755,1641,1349,1127,908,1044
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","IT",":",600,16346,":",":",":",395,111,94,2110,6563,7673,24841,31990,27888,21665,7951,7497,9393,10088,11020,10882,9760,9460,8668,7560,6534,7571
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","LT",":",61,1065,":",":",":",55,3,3,243,398,424,1314,1325,1244,1127,443,436,435,424,457,444,416,424,404,388,349,390
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","LU",":",20,522,":",":",":",20,":",":",104,199,219,670,743,678,589,208,216,246,239,243,261,218,232,228,204,185,200
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","LV",":",62,2033,":",":",":",48,14,":",435,753,845,2766,3504,3245,2397,860,820,1086,1142,1183,1179,1095,1109,1041,834,729,834
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","MT",":",":",658,":",":",":",":",":",":",138,248,272,904,1097,821,440,283,272,349,362,368,367,329,277,215,164,133,143
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","NL",":",1995,14232,":",2739,2023,1001,544,450,3679,5028,5525,17684,20653,19261,16284,5625,5452,6607,6639,7046,6968,6487,6597,6177,5789,5073,5422
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","PL",":",":",7513,":",":",":",":",":",":",1411,2916,3186,9906,11187,9863,8293,3225,3178,3503,3698,3844,3645,3408,3354,3101,2886,2578,2829
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","PT",":",219,5889,":",":",":",134,52,33,1393,2142,2354,7421,9881,8411,6343,2443,2267,2711,3140,3382,3359,3026,2769,2616,2213,1931,2199
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","RO",":",":",2209,":",":",":",":",":",":",508,820,881,2846,3215,2877,2537,935,918,993,1036,1087,1092,983,977,917,879,799,859
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","SE",":",":",5383,":",":",":",":",":",":",1365,1954,2064,6379,8091,7153,6490,2020,2007,2352,2548,2751,2792,2659,2380,2114,2298,1998,2194
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","SI",":",23,507,":",33,38,21,2,":",99,198,210,609,1220,1219,1135,215,208,186,327,456,437,388,424,407,383,345,407
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","SK",":",":",287,":",9,4,":",":",":",47,114,126,386,552,414,377,129,122,135,182,187,183,158,131,125,131,117,129
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","SCHED","UK",":",2839,41270,":",":",2769,1189,782,868,10830,14632,15808,47543,55607,51834,47372,15696,14669,17178,17698,19042,18867,18001,17498,16335,16563,14697,16112
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","AT",":",346,7830,":",1150,863,271,37,38,1610,2953,3267,10187,12167,10932,8749,3278,3199,3710,3921,4118,4128,3850,3645,3437,3178,2659,2912
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","BE",":",701,6527,":",":",":",300,204,197,1612,2374,2541,8139,10609,8856,7465,2554,2543,3042,3317,3626,3666,3069,2886,2901,2669,2229,2567
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","BG",473,57,1241,207,159,107,30,19,8,293,451,497,1550,4355,2351,1456,454,447,649,1456,1456,1443,1194,642,515,502,432,522
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","CY",683,147,1776,224,216,243,103,30,14,387,660,729,2989,4881,3973,1865,702,861,1426,1550,1690,1641,1575,1304,1094,708,541,616
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","CZ",":",214,3350,":",":",295,118,45,51,766,1215,1369,4766,7190,5379,3721,1430,1434,1902,2288,2476,2426,2170,1755,1454,1359,1091,1271
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","DE",":",4498,44683,":",7565,6044,2689,887,922,10599,16371,17713,59363,72207,63678,52314,17898,18027,23438,23389,24659,24159,22411,21161,20106,18381,15935,17998
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","DK",3031,579,6776,870,1124,1037,364,91,124,1561,2527,2688,8426,10471,9079,8257,2563,2686,3177,3270,3625,3576,3294,3029,2756,2929,2587,2741
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","EE",":",41,577,":",":",":",15,14,12,148,210,219,768,844,789,661,238,232,298,278,285,281,270,269,250,219,202,240
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","EL",":",":",3883,":",":",":",":",":",":",909,1372,1602,6192,15884,9839,3890,1598,1531,3063,4571,5653,5660,4778,2927,2134,1403,1157,1330
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","ES",":",663,16541,":",":",":",356,198,109,3717,6217,6607,22049,29628,25022,19721,7014,6638,8397,9128,10153,10347,9201,8119,7702,6812,6109,6800
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","EU27_2007",":",":",239918,":",":",":",":",":",":",55758,88123,96037,310126,402773,346340,280748,97445,94617,118064,127072,138583,137118,125029,114536,106775,99126,86018,95604
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","FI",":",253,4239,":",311,260,130,56,67,971,1534,1734,5029,5702,5279,4505,1686,1557,1786,1856,1925,1921,1829,1813,1637,1533,1406,1566
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","FR",":",2321,33852,":",":",4047,1301,585,435,7824,12481,13547,42277,55004,47458,40544,13709,13025,15543,16680,19321,19003,16749,15245,15464,14520,12364,13660
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","HU",":",165,2617,":",":",":",107,27,31,597,964,1056,3419,4100,3482,2744,1110,1043,1266,1352,1371,1377,1235,1167,1080,981,836,927
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","IE",":",379,2602,":",":",":",147,121,111,761,877,964,3655,5621,4777,3103,1047,1058,1550,1810,1917,1894,1765,1655,1357,1135,914,1054
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","IT",":",908,16838,":",":",":",511,219,178,2208,6701,7929,25789,33975,29068,22547,8203,7769,9817,10652,11832,11491,10259,9791,9018,7889,6735,7923
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","LT",":",99,1299,":",":",":",76,16,7,312,484,503,1801,1758,1844,1345,542,573,686,609,578,571,591,662,591,458,416,471
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","LU",":",29,544,":",":",":",25,2,2,110,207,227,697,768,704,607,218,224,255,250,248,270,230,241,233,216,185,206
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","LV",":",68,2170,":",":",":",48,19,1,477,799,894,2980,3780,3489,2518,916,884,1180,1246,1270,1264,1184,1207,1098,872,766,880
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","MT",":",":",759,":",":",":",":",":",3,162,287,310,1022,1197,845,599,324,313,385,410,412,375,330,282,233,215,184,200
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","NL",":",2118,14509,":",2805,2092,1070,581,467,3783,5119,5607,18019,21308,19799,16901,5693,5545,6781,6811,7305,7192,6670,6794,6335,5982,5240,5679
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","PL",":",":",8383,":",":",":",":",":",":",1681,3206,3496,11070,14052,11628,9200,3498,3496,4076,4602,4783,4667,4337,3934,3357,3182,2880,3138
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","PT",":",388,6217,":",":",":",209,110,69,1505,2237,2475,7736,10561,8868,6662,2559,2344,2833,3338,3615,3608,3228,2885,2755,2332,2007,2323
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","RO",":",":",2405,":",":",":",":",":",":",562,868,975,3548,4618,3527,2697,1141,1135,1272,1433,1581,1604,1386,1136,1005,943,841,913
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","SE",":",":",5441,":",":",":",":",":",":",1384,1977,2080,6433,8143,7223,6561,2040,2019,2374,2566,2770,2807,2688,2406,2129,2329,2021,2211
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","SI",":",23,536,":",34,40,21,2,":",109,207,220,671,1356,1299,1174,227,228,216,367,504,485,425,449,425,400,358,416
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","SK",":",1342,2152,":",1158,1216,597,364,381,586,886,680,2904,4838,3794,2588,816,848,1240,1535,1644,1659,1642,1157,995,1078,896,614
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","TOT","UK",":",3253,42171,":",":",2853,1305,921,1027,11124,14939,16108,48647,57756,53358,48354,15987,14958,17702,18387,19766,19603,18669,17975,16714,16901,15027,16426
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","UNK","EU27_2007",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","UNK","PT",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2007","UNK","SE",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","AT",":",39,557,":",9,12,16,11,12,98,244,215,330,668,439,591,141,78,111,167,264,237,246,109,84,188,205,198
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","BE",":",637,508,":",":",":",236,219,182,150,168,190,836,1615,931,569,165,208,463,544,522,549,348,293,290,219,158,192
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","BG",87,24,163,53,26,8,7,11,6,23,63,77,213,2156,830,197,33,32,148,727,727,702,554,198,78,62,58,77
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","CY",404,195,259,180,103,121,98,59,38,86,91,82,505,709,578,366,110,169,226,246,228,235,242,211,125,178,97,91
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","CZ",":",90,221,":",":",55,42,21,27,65,67,89,497,1680,847,335,76,131,290,525,579,576,475,232,140,159,83,93
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","DE",":",1083,4870,":",1087,878,524,280,279,1417,1709,1744,7548,10207,7604,4573,1660,2058,3830,3395,3492,3320,2888,2395,2321,1592,1371,1610
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","DK",164,158,419,54,56,54,55,47,56,121,147,151,470,811,612,467,129,142,199,232,278,301,276,180,156,172,141,154
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","EE",":",2,136,":",":",":",1,1,":",38,47,51,193,130,201,115,56,58,79,48,38,44,56,76,69,41,36,38
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","EL",":",":",521,":",":",":",":",":",":",212,128,181,1466,9301,5005,344,124,140,1202,2553,3385,3363,2837,1664,504,142,92,110
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","ES",":",359,2620,":",":",":",202,105,52,603,1025,992,4227,7722,6263,3347,1135,1204,1888,2257,2659,2806,2540,2264,1459,1245,1021,1081
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","EU27_2020",":",":",18918,":",":",":",":",":",":",5371,6801,6746,27539,54982,37707,20682,7145,7249,13145,16879,19079,19024,16574,12344,8789,7670,6324,6688
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","FI",":",46,360,":",15,22,28,11,7,88,130,142,615,198,235,346,461,66,88,78,60,60,84,85,66,91,124,131
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","FR",":",905,2774,":",":",1060,516,245,144,775,1052,947,2612,4295,3256,2854,955,714,943,1298,1464,1533,1208,1068,980,1103,912,839
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","HR",":",9,19,":",18,5,1,6,2,8,6,5,66,493,298,21,11,11,44,134,174,185,162,107,29,11,5,5
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","HU",":",13,46,":",":",":",2,6,5,12,15,19,147,545,165,61,23,37,87,168,183,194,107,29,29,27,13,21
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","IE",":",36,97,":",":",":",11,18,7,25,34,38,107,132,104,92,41,31,35,43,29,60,32,49,23,41,25,26
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","IT",":",312,657,":",":",":",117,106,89,130,214,313,1120,2703,1691,1117,279,289,552,771,1074,858,742,547,402,402,291,424
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","LT",":",49,247,":",":",":",25,16,8,78,90,79,490,438,608,222,100,137,253,185,124,129,178,240,190,71,68,83
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","LU",":",14,31,":",":",":",8,3,3,10,9,12,53,36,34,25,21,15,17,17,8,11,13,12,9,13,2,10
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","LV",":",14,146,":",":",":",4,7,3,51,46,49,222,279,247,122,59,66,97,104,88,87,90,99,58,39,38,45
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","MT",":",":",130,":",":",":",":",":",9,36,49,45,179,168,93,178,47,55,77,76,66,26,21,29,43,59,58,61
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","NL",":",149,330,":",75,79,80,46,23,113,112,105,430,724,774,803,94,128,208,199,281,244,216,328,230,263,217,323
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","PL",":",":",1025,":",":",":",":",":",":",398,291,336,1210,2829,1750,922,282,337,591,888,927,1014,920,575,255,298,311,313
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","PT",":",283,557,":",":",":",146,89,48,171,196,190,602,1208,900,479,197,150,255,364,396,448,362,293,245,177,127,175
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","RO",":",":",208,":",":",":",":",":",":",59,50,99,719,1471,667,174,211,224,284,433,526,512,418,161,88,64,47,63
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","SE",":",":",95,":",":",":",":",":",":",37,34,24,86,93,118,103,30,17,39,33,31,29,49,45,24,45,30,28
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","SI",":",":",30,":",1,":",":",":",":",11,9,10,62,138,81,39,12,20,30,40,48,50,38,25,18,17,13,9
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","N_SCHED","SK",":",1324,1892,":",1107,1177,574,366,384,556,775,561,2534,4233,3376,2220,693,732,1109,1354,1428,1451,1472,1030,874,951,781,488
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","AT",":",301,9287,":",1197,734,250,26,25,1913,3552,3822,11427,12590,11793,10494,3927,3552,3948,4044,4252,4294,4024,3901,3868,3789,3229,3476
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","BE",":",192,7813,":",":",":",121,29,42,1886,2872,3055,9609,10814,9666,8727,3108,3125,3376,3479,3650,3685,3283,3184,3199,3021,2628,3078
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","BG",1215,387,2223,439,423,353,192,137,58,571,801,851,2343,4357,2906,2387,821,719,803,1456,1456,1445,1266,912,728,819,736,832
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","CY",1295,37,2326,629,451,215,34,2,1,524,885,917,4196,7361,6140,2637,953,1174,2069,2315,2551,2495,2373,2070,1697,1017,791,829
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","CZ",":",114,4719,":",":",333,66,21,27,1061,1747,1911,6271,7101,6333,5267,2054,1971,2246,2305,2413,2383,2247,2136,1950,1890,1586,1791
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","DE",":",3845,50407,":",7052,5565,2352,731,762,11776,18685,19946,64709,73596,68643,62235,20544,20202,23963,23971,24860,24765,23447,23075,22121,21974,19262,20999
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","DK",3592,480,9087,1072,1367,1153,317,73,90,2082,3414,3591,11416,12936,12033,11107,3528,3666,4222,4212,4464,4260,4158,4089,3786,3961,3489,3657
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","EE",":",40,574,":",":",":",14,14,12,145,210,219,725,880,759,740,232,218,275,288,299,293,272,250,237,249,223,268
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","EL",":",":",4463,":",":",":",":",":",":",1020,1617,1826,7719,17604,11939,4716,1919,1859,3941,5369,6117,6118,5494,3881,2564,1674,1422,1620
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","ES",":",788,31559,":",":",":",481,168,139,7577,11927,12055,44876,65310,57930,38497,13301,12854,18721,20565,22357,22388,20892,19414,17624,13823,11968,12706
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","EU27_2020",":",":",278811,":",":",":",":",":",":",63840,103980,110991,364735,457505,412757,332212,115382,111177,138176,145791,156434,155280,144836,138476,129445,117914,102724,111574
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","FI",":",389,4953,":",393,311,162,105,122,1137,1791,2025,5864,6306,5838,5327,1995,1873,1996,2040,2140,2126,1994,1997,1847,1830,1657,1840
"FLIGHT","CAF_PAS_ARR","INTL_XEU27_2020","SCHED","FR",":",1863,40489,":",":",4093,1049,447,367,9401,15060,16028,50371,64707,57753,49018,16391,15293,18687,19734,22678,22295,20101,18674,18978,17598,15089,16331
